kepoi_name,kepler_name,glon,glat,sma,smaunc,prad,pradunc,kepoi_type
KOI 1578.01,,74.363526,9.196243,,,,,FALSE POSITIVE
KOI 1579.01,,79.688241,11.860105,,,,,FALSE POSITIVE
KOI 1580.01,,73.529734,9.680131,,,,,FALSE POSITIVE
KOI 1592.01,,75.453138,6.172282,,,,,FALSE POSITIVE
KOI 1594.01,,79.367143,12.437028,,,,,FALSE POSITIVE
KOI 1600.01,,74.755506,6.703826,,,,,FALSE POSITIVE
KOI 1604.01,,81.354908,9.312586,,,,,FALSE POSITIVE
KOI 1607.01,,75.745861,6.291514,,,,,FALSE POSITIVE
KOI 1610.01,,75.524391,6.661891,,,,,FALSE POSITIVE
KOI 1644.01,,82.159513,11.196299,,,,,FALSE POSITIVE
KOI 1654.01,,79.323259,19.712647,,,,,FALSE POSITIVE
KOI 1661.01,,72.107092,11.481362,,,,,FALSE POSITIVE
KOI 1680.01,,72.951974,11.725907,,,,,FALSE POSITIVE
KOI 1728.01,,82.865428,13.151399,,,,,FALSE POSITIVE
KOI 1753.01,,74.943446,6.549617,,,,,FALSE POSITIVE
KOI 1764.01,,80.591987,18.597472,,,,,FALSE POSITIVE
KOI 1765.01,,77.683242,9.352339,,,,,FALSE POSITIVE
KOI 1770.01,,78.644443,7.448981,,,,,FALSE POSITIVE
KOI 1794.01,,76.576433,6.436584,,,,,FALSE POSITIVE
KOI 1810.01,,76.038101,12.907313,,,,,FALSE POSITIVE
KOI 1902.01,,75.343687,7.882642,,,,,FALSE POSITIVE
KOI 1927.01,,76.837715,8.618182,,,,,FALSE POSITIVE
KOI 1941.01,,75.205665,6.633199,,,,,FALSE POSITIVE
KOI 1944.02,,69.952118,10.805967,,,,,FALSE POSITIVE
KOI 1948.01,,79.519294,10.982103,,,,,FALSE POSITIVE
KOI 2003.01,,80.950285,9.409599,,,,,FALSE POSITIVE
KOI 2007.01,,78.243961,19.968672,,,,,FALSE POSITIVE
KOI 2008.01,,76.346590,12.270268,,,,,FALSE POSITIVE
KOI 2136.01,,74.241039,8.470051,,,,,FALSE POSITIVE
KOI 2151.01,,78.931575,7.094646,,,,,FALSE POSITIVE
KOI 2159.02,,75.202070,17.303613,,,,,FALSE POSITIVE
KOI 2230.01,,80.303616,7.457873,,,,,FALSE POSITIVE
KOI 2259.01,,79.106766,7.245554,,,,,FALSE POSITIVE
KOI 2336.01,,75.718848,8.010288,,,,,FALSE POSITIVE
KOI 2341.01,,81.783437,9.085145,,,,,FALSE POSITIVE
KOI 2360.01,,74.196085,14.833796,,,,,FALSE POSITIVE
KOI 2375.01,,74.926298,11.477120,,,,,FALSE POSITIVE
KOI 2381.01,,71.514317,10.816877,,,,,FALSE POSITIVE
KOI 2382.01,,72.133113,17.013801,,,,,FALSE POSITIVE
KOI 2384.01,,82.062185,16.882240,,,,,FALSE POSITIVE
KOI 2385.01,,73.775297,19.165819,,,,,FALSE POSITIVE
KOI 2388.01,,83.529241,12.835088,,,,,FALSE POSITIVE
KOI 2395.01,,71.880151,11.949047,,,,,FALSE POSITIVE
KOI 2405.01,,78.659863,15.181042,,,,,FALSE POSITIVE
KOI 2412.01,,81.149617,10.862171,,,,,FALSE POSITIVE
KOI 2425.01,,83.230826,12.796375,,,,,FALSE POSITIVE
KOI 2427.01,,76.885313,19.455283,,,,,FALSE POSITIVE
KOI 2428.01,,80.540645,10.477935,,,,,FALSE POSITIVE
KOI 2429.01,,81.150812,9.329743,,,,,FALSE POSITIVE
KOI 2431.01,,77.870224,12.195681,,,,,FALSE POSITIVE
KOI 2434.01,,74.917251,11.475033,,,,,FALSE POSITIVE
KOI 2435.01,,72.639951,11.195152,,,,,FALSE POSITIVE
KOI 2438.01,,70.328249,16.231098,,,,,FALSE POSITIVE
KOI 2441.01,,71.610580,11.671810,,,,,FALSE POSITIVE
KOI 2447.01,,70.732581,12.258666,,,,,FALSE POSITIVE
KOI 2452.01,,74.469669,8.800266,,,,,FALSE POSITIVE
KOI 2454.01,,80.953421,15.085201,,,,,FALSE POSITIVE
KOI 2455.01,,72.619623,15.219706,,,,,FALSE POSITIVE
KOI 2456.01,,71.890300,13.886159,,,,,FALSE POSITIVE
KOI 2464.01,,78.360145,14.679403,,,,,FALSE POSITIVE
KOI 2465.01,,76.810053,9.607199,,,,,FALSE POSITIVE
KOI 2475.01,,76.213713,14.840856,,,,,FALSE POSITIVE
KOI 2476.01,,80.731686,10.551061,,,,,FALSE POSITIVE
KOI 2478.01,,75.170811,7.166548,,,,,FALSE POSITIVE
KOI 2495.01,,75.055380,6.862356,,,,,FALSE POSITIVE
KOI 2496.01,,80.532949,10.580711,,,,,FALSE POSITIVE
KOI 2499.01,,74.346920,8.944267,,,,,FALSE POSITIVE
KOI 2501.01,,74.161918,9.282829,,,,,FALSE POSITIVE
KOI 2505.01,,75.266611,7.132876,,,,,FALSE POSITIVE
KOI 2510.01,,75.733563,6.219041,,,,,FALSE POSITIVE
KOI 2511.01,,76.466263,13.016665,,,,,FALSE POSITIVE
KOI 2514.01,,74.151585,6.744312,,,,,FALSE POSITIVE
KOI 2518.01,,72.761825,11.961811,,,,,FALSE POSITIVE
KOI 2526.01,,70.793321,10.273742,,,,,FALSE POSITIVE
KOI 2537.01,,80.207916,14.219978,,,,,FALSE POSITIVE
KOI 2539.01,,75.873900,10.622870,,,,,FALSE POSITIVE
KOI 2540.01,,71.727125,8.386980,,,,,FALSE POSITIVE
KOI 2546.01,,75.080680,6.446775,,,,,FALSE POSITIVE
KOI 2549.01,,81.485342,11.156678,,,,,FALSE POSITIVE
KOI 2557.01,,80.944313,13.013342,,,,,FALSE POSITIVE
KOI 2558.01,,75.747657,5.893694,,,,,FALSE POSITIVE
KOI 2562.01,,80.712908,11.597229,,,,,FALSE POSITIVE
KOI 2565.01,,83.648344,13.292974,,,,,FALSE POSITIVE
KOI 2566.01,,78.208299,12.023772,,,,,FALSE POSITIVE
KOI 2567.01,,80.115113,10.825509,,,,,FALSE POSITIVE
KOI 2574.01,,79.240954,11.137745,,,,,FALSE POSITIVE
KOI 2576.01,,71.212498,12.739244,,,,,FALSE POSITIVE
KOI 2590.01,,82.707926,14.293548,,,,,FALSE POSITIVE
KOI 2596.01,,71.195760,10.643933,,,,,FALSE POSITIVE
KOI 2605.01,,79.820891,13.432823,,,,,FALSE POSITIVE
KOI 2606.01,,76.501658,6.223989,,,,,FALSE POSITIVE
KOI 2609.01,,75.780753,9.351842,,,,,FALSE POSITIVE
KOI 2610.01,,70.486732,9.507437,,,,,FALSE POSITIVE
KOI 2611.01,,77.257455,12.995046,,,,,FALSE POSITIVE
KOI 2616.01,,73.287699,12.111955,,,,,FALSE POSITIVE
KOI 2618.01,,72.673929,14.730876,,,,,FALSE POSITIVE
KOI 2621.01,,76.933371,18.564067,,,,,FALSE POSITIVE
KOI 2622.01,,78.726863,16.227771,,,,,FALSE POSITIVE
KOI 2629.01,,81.175773,9.598880,,,,,FALSE POSITIVE
KOI 2633.01,,82.759870,13.152560,,,,,FALSE POSITIVE
KOI 2642.01,,82.175358,15.716091,,,,,FALSE POSITIVE
KOI 2643.01,,73.143250,15.355874,,,,,FALSE POSITIVE
KOI 2644.01,,76.391673,19.741727,,,,,FALSE POSITIVE
KOI 2645.01,,81.871323,12.773496,,,,,FALSE POSITIVE
KOI 2646.01,,73.978074,10.907031,,,,,FALSE POSITIVE
KOI 2648.01,,70.264774,10.500506,,,,,FALSE POSITIVE
KOI 2651.01,,80.187186,18.782778,,,,,FALSE POSITIVE
KOI 2665.01,,82.381376,15.529488,,,,,FALSE POSITIVE
KOI 2667.01,,72.054226,8.953320,,,,,FALSE POSITIVE
KOI 1.01,KEPLER-1 b,79.848583,17.808015,0.0360,,14.42,,CONFIRMED
KOI 2.01,KEPLER-2 b,80.032910,13.975376,0.0390,,22.29,,CONFIRMED
KOI 3.01,KEPLER-3 b,81.833662,10.772474,0.0520,,4.67,,CONFIRMED
KOI 4.01,,72.516554,8.550165,0.0560,,11.79,,CANDIDATE
KOI 5.01,,76.175577,14.157571,0.0580,,5.65,,CANDIDATE-FOP
KOI 5.02,,76.175577,14.157571,0.0750,,0.66,,CANDIDATE-FOP
KOI 7.01,KEPLER-4 b,80.370078,18.818496,0.0440,,3.72,,CONFIRMED
KOI 10.01,KEPLER-8 b,71.658860,19.012844,0.0470,,15.88,,CONFIRMED
KOI 12.01,,75.498902,7.469744,0.1440,,13.23,,CANDIDATE
KOI 13.01,,77.505923,16.806709,0.0370,,22.77,,CONFIRMED
KOI 17.01,KEPLER-6 b,81.692657,11.359478,0.0450,,11.06,,CONFIRMED
KOI 18.01,KEPLER-5 b,78.866356,7.742766,0.0520,,17.37,,CONFIRMED
KOI 20.01,KEPLER-12 b,80.423388,18.407456,0.0560,,17.58,,CONFIRMED
KOI 22.01,,75.862645,19.405786,0.0810,,11.26,,CANDIDATE-FOP
KOI 41.01,,74.227667,11.945399,0.1110,,2.08,,CANDIDATE-FOP
KOI 41.02,,74.227667,11.945399,0.0730,,1.23,,CANDIDATE-FOP
KOI 41.03,,74.227667,11.945399,0.2180,,1.40,,CANDIDATE-FOP
KOI 42.01,,74.813571,18.664489,0.1410,,2.71,,CANDIDATE-FOP
KOI 44.01,,80.054926,7.825953,0.3130,,9.88,,CANDIDATE
KOI 46.01,,78.046734,19.673576,0.0470,,4.32,,CANDIDATE
KOI 46.02,,78.046734,19.673576,0.0670,,0.96,,CANDIDATE
KOI 49.01,,78.356221,13.200336,0.0830,,3.24,,CANDIDATE
KOI 51.01,,75.212216,8.635157,0.0720,,20.93,,CANDIDATE
KOI 63.01,,80.688647,16.436427,0.0890,,6.30,,CANDIDATE
KOI 64.01,,76.504373,8.835278,0.0300,,5.12,,CANDIDATE
KOI 69.01,,71.203824,10.458369,0.0530,,1.50,,CANDIDATE
KOI 70.01,KEPLER-20 c,73.377018,14.573598,0.0930,,3.09,,CONFIRMED
KOI 70.02,KEPLER-20 b,73.377018,14.573598,0.0450,,1.92,,CONFIRMED
KOI 70.03,KEPLER-20 d,73.377018,14.573598,0.3440,,2.78,,CONFIRMED
KOI 70.04,KEPLER-20 e,73.377018,14.573598,0.0630,,0.91,,CONFIRMED
KOI 70.05,KEPLER-20 f,73.377018,14.573598,0.1370,,1.02,,CONFIRMED
KOI 72.01,KEPLER-10 b,80.489682,18.816241,0.0170,,1.38,,CONFIRMED
KOI 72.02,KEPLER-10 c,80.489682,18.816241,0.2410,,2.19,,CONFIRMED
KOI 75.01,,74.943670,12.193314,0.4700,,8.83,,CANDIDATE
KOI 82.01,,76.483824,20.434726,0.1160,,2.45,,CANDIDATE
KOI 82.02,,76.483824,20.434726,0.0860,,1.29,,CANDIDATE
KOI 82.03,,76.483824,20.434726,0.1650,,1.03,,CANDIDATE
KOI 82.04,,76.483824,20.434726,0.0670,,0.70,,CANDIDATE
KOI 82.05,,76.483824,20.434726,0.0550,,0.52,,CANDIDATE
KOI 84.01,KEPLER-19 b,70.102372,10.797090,0.0840,,2.53,,CONFIRMED
KOI 85.01,,72.569612,13.414793,0.0680,,2.35,,CANDIDATE-FOP
KOI 85.02,,72.569612,13.414793,0.0350,,1.27,,CANDIDATE-FOP
KOI 85.03,,72.569612,13.414793,0.0840,,1.41,,CANDIDATE-FOP
KOI 87.01,KEPLER-22 b,79.091871,15.792355,0.8050,,2.10,,CONFIRMED
KOI 89.01,,78.828617,7.373550,0.4720,,4.87,,CANDIDATE
KOI 89.02,,78.828617,7.373550,0.8570,,6.47,,CANDIDATE
KOI 92.01,,73.536806,18.044846,0.3270,,3.32,,CANDIDATE
KOI 94.01,,76.226006,7.983245,0.1650,,9.25,,CANDIDATE-FOP
KOI 94.02,,76.226006,7.983245,0.0990,,3.43,,CANDIDATE-FOP
KOI 94.03,,76.226006,7.983245,0.2980,,5.48,,CANDIDATE-FOP
KOI 94.04,,76.226006,7.983245,0.0500,,1.41,,CANDIDATE-FOP
KOI 97.01,KEPLER-7 b,72.477818,13.462906,0.0610,,16.05,,CONFIRMED
KOI 98.01,KEPLER-14 b,78.152821,16.516955,0.0780,,9.97,,CONFIRMED
KOI 99.01,,77.896691,10.466069,,,3.40,,CANDIDATE
KOI 100.01,,71.599786,10.860129,0.1100,,15.46,,CANDIDATE
KOI 102.01,,79.324027,7.763479,0.0290,,3.70,,CANDIDATE
KOI 103.01,,70.462633,9.859254,0.1150,,2.97,,CANDIDATE-FOP
KOI 104.01,,76.712374,20.710188,0.0340,,3.36,,CANDIDATE-FOP
KOI 105.01,,79.412099,8.448275,0.0800,,3.35,,CANDIDATE
KOI 107.01,,81.741122,12.876344,0.0770,,3.09,,CANDIDATE
KOI 108.01,,71.652009,12.757193,0.1300,,2.94,,CANDIDATE-FOP
KOI 108.02,,71.652009,12.757193,0.6540,,4.45,,CANDIDATE-FOP
KOI 110.01,,76.086560,18.064189,0.0950,,2.92,,CANDIDATE
KOI 111.01,,73.185624,14.568093,0.0920,,2.14,,CANDIDATE-FOP
KOI 111.02,,73.185624,14.568093,0.1500,,2.05,,CANDIDATE-FOP
KOI 111.03,,73.185624,14.568093,0.2530,,2.36,,CANDIDATE-FOP
KOI 112.01,,81.547137,12.177091,0.2730,,2.86,,CANDIDATE-FOP
KOI 112.02,,81.547137,12.177091,0.0470,,1.20,,CANDIDATE-FOP
KOI 113.01,,70.605084,9.406680,,,90.50,,CANDIDATE
KOI 115.01,,77.184845,15.999022,0.0630,,3.33,,CANDIDATE
KOI 115.02,,77.184845,15.999022,0.0760,,1.88,,CANDIDATE
KOI 115.03,,77.184845,15.999022,0.0460,,0.63,,CANDIDATE
KOI 116.01,,79.670754,7.003435,0.1110,,2.58,,CANDIDATE-FOP
KOI 116.02,,79.670754,7.003435,0.2440,,2.68,,CANDIDATE-FOP
KOI 116.03,,79.670754,7.003435,0.0660,,0.87,,CANDIDATE-FOP
KOI 117.01,,81.726068,11.232581,0.1250,,2.93,,CANDIDATE
KOI 117.02,,81.726068,11.232581,0.0600,,1.70,,CANDIDATE
KOI 117.03,,81.726068,11.232581,0.0450,,1.58,,CANDIDATE
KOI 117.04,,81.726068,11.232581,0.0830,,1.07,,CANDIDATE
KOI 118.01,,69.796220,13.309711,0.1510,,1.41,,CANDIDATE
KOI 119.01,,78.990201,11.719873,0.2510,,3.76,,CANDIDATE
KOI 119.02,,78.990201,11.719873,0.6180,,3.30,,CANDIDATE
KOI 122.01,,74.432692,17.518602,0.1020,,2.78,,CANDIDATE-FOP
KOI 123.01,,72.325717,11.877990,0.0690,,2.64,,CANDIDATE-FOP
KOI 123.02,,72.325717,11.877990,0.1530,,2.71,,CANDIDATE-FOP
KOI 124.01,,80.822630,13.836591,0.1090,,3.00,,CANDIDATE
KOI 124.02,,80.822630,13.836591,0.2000,,3.58,,CANDIDATE
KOI 127.01,,75.851871,14.118867,0.0470,,10.92,,CANDIDATE
KOI 128.01,KEPLER-15 b,82.303655,12.152632,0.0590,,11.95,,CONFIRMED
KOI 131.01,,78.284597,7.662506,0.0620,,9.61,,CANDIDATE
KOI 135.01,KEPLER-43 b,76.856905,17.836667,0.0440,,10.55,,CONFIRMED
KOI 137.01,KEPLER-18 c,79.007428,8.920194,0.0750,,4.75,,CONFIRMED
KOI 137.02,KEPLER-18 d,79.007428,8.920194,0.1160,,6.00,,CONFIRMED
KOI 137.03,KEPLER-18 b,79.007428,8.920194,0.0440,,1.82,,CONFIRMED
KOI 138.01,,78.111920,10.169919,0.2910,,22.88,,CANDIDATE
KOI 139.01,,76.803455,12.940655,0.7630,,7.33,,CANDIDATE
KOI 139.02,,76.803455,12.940655,0.0460,,1.49,,CANDIDATE
KOI 141.01,,81.456129,17.558619,0.0370,,5.42,,CANDIDATE
KOI 142.01,,72.934728,11.528166,0.0980,,4.08,,CANDIDATE
KOI 144.01,,73.600623,7.220338,0.0480,,3.02,,CANDIDATE
KOI 148.01,KEPLER-48 b,76.089988,6.339006,0.0530,,2.14,,CONFIRMED
KOI 148.02,KEPLER-48 c,76.089988,6.339006,0.0850,,3.14,,CONFIRMED
KOI 148.03,,76.089988,6.339006,0.2300,,2.35,,CANDIDATE-FOP
KOI 149.01,,69.835210,13.951801,0.1200,,5.50,,CANDIDATE
KOI 150.01,,77.259750,8.855227,0.0750,,2.63,,CANDIDATE
KOI 150.02,,77.259750,8.855227,0.1690,,2.73,,CANDIDATE
KOI 151.01,,70.605491,9.316969,0.1100,,5.47,,CANDIDATE
KOI 152.01,,79.578534,7.238096,0.2810,,5.36,,CANDIDATE
KOI 152.02,,79.578534,7.238096,0.1830,,2.77,,CANDIDATE
KOI 152.03,,79.578534,7.238096,0.1140,,2.59,,CANDIDATE
KOI 153.01,,81.731932,17.689936,0.0760,,2.47,,CANDIDATE-FOP
KOI 153.02,,81.731932,17.689936,0.0500,,2.07,,CANDIDATE-FOP
KOI 155.01,,76.272497,12.158533,0.0610,,3.74,,CANDIDATE
KOI 156.01,,80.944048,13.015047,0.0700,,1.60,,CANDIDATE
KOI 156.02,,80.944048,13.015047,0.0520,,1.18,,CANDIDATE
KOI 156.03,,80.944048,13.015047,0.0900,,2.53,,CANDIDATE
KOI 157.01,KEPLER-11 c,76.161291,8.133367,0.1080,,2.92,,CONFIRMED
KOI 157.02,KEPLER-11 d,76.161291,8.133367,0.1560,,3.20,,CONFIRMED
KOI 157.03,KEPLER-11 e,76.161291,8.133367,0.1960,,4.37,,CONFIRMED
KOI 157.04,KEPLER-11 f,76.161291,8.133367,0.2520,,2.60,,CONFIRMED
KOI 157.05,KEPLER-11 g,76.161291,8.133367,0.4690,,3.43,,CONFIRMED
KOI 157.06,KEPLER-11 b,76.161291,8.133367,0.0920,,1.89,,CONFIRMED
KOI 159.01,,79.332612,9.400121,0.0850,,2.70,,CANDIDATE
KOI 159.02,,79.332612,9.400121,0.0350,,1.30,,CANDIDATE
KOI 161.01,,71.164585,14.164428,0.0390,,2.68,,CANDIDATE
KOI 162.01,,77.294057,10.371370,0.1130,,2.53,,CANDIDATE
KOI 163.01,,73.506214,14.330200,0.0900,,2.27,,CANDIDATE
KOI 165.01,,78.458487,13.065455,0.1020,,2.74,,CANDIDATE
KOI 166.01,,70.241251,10.334986,0.1000,,2.70,,CANDIDATE
KOI 167.01,,82.349401,13.442214,0.0600,,2.41,,CANDIDATE
KOI 168.01,KEPLER-23 c,82.013657,13.458054,0.0960,,3.89,,CONFIRMED
KOI 168.02,,82.013657,13.458054,0.1210,,2.62,,CANDIDATE
KOI 168.03,KEPLER-23 b,82.013657,13.458054,0.0730,,2.11,,CONFIRMED
KOI 171.01,,76.766299,10.442319,0.0680,,2.67,,CANDIDATE
KOI 171.02,,76.766299,10.442319,0.1140,,2.07,,CANDIDATE
KOI 172.01,,77.482253,11.994224,0.1040,,1.81,,CANDIDATE
KOI 173.01,,81.144860,14.724239,0.0910,,2.48,,CANDIDATE
KOI 174.01,,81.569090,11.305218,0.2530,,1.94,,CANDIDATE
KOI 176.01,,74.217483,11.724756,0.1970,,2.35,,CANDIDATE
KOI 177.01,,76.843089,7.610928,0.1490,,1.84,,CANDIDATE
KOI 179.01,,80.050758,10.323867,0.1440,,3.07,,CANDIDATE
KOI 180.01,,76.227726,18.233968,0.0910,,2.53,,CANDIDATE-FOP
KOI 183.01,,78.752559,12.921083,0.0370,,11.56,,CANDIDATE
KOI 186.01,,83.154758,13.450285,0.0440,,12.35,,CANDIDATE
KOI 187.01,,73.895274,13.963590,0.1960,,14.62,,CANDIDATE
KOI 188.01,,72.574809,12.024019,0.0460,,9.26,,CANDIDATE
KOI 189.01,,79.335372,18.968707,0.1730,,10.39,,CANDIDATE
KOI 190.01,,71.194280,16.157286,0.1030,,15.55,,CANDIDATE
KOI 191.01,,74.885004,8.999217,0.1150,,10.67,,CANDIDATE
KOI 191.02,,74.885004,8.999217,0.0340,,2.25,,CANDIDATE
KOI 191.03,,74.885004,8.999217,0.0150,,1.20,,CANDIDATE
KOI 191.04,,74.885004,8.999217,0.2130,,2.22,,CANDIDATE
KOI 192.01,,74.839371,14.747995,0.0920,,9.47,,CANDIDATE
KOI 193.01,,80.428471,13.692618,0.2200,,13.82,,CANDIDATE
KOI 194.01,,77.970107,19.852096,0.0430,,13.96,,CANDIDATE
KOI 195.01,,80.671542,16.282649,0.0410,,11.21,,CANDIDATE
KOI 196.01,KEPLER-41 b,78.902004,11.711510,0.0290,,9.89,,CONFIRMED
KOI 197.01,,70.551942,10.652211,0.1210,,7.79,,CANDIDATE
KOI 199.01,,79.952088,11.842671,0.0460,,11.33,,CANDIDATE
KOI 200.01,,74.227365,10.521433,0.0750,,8.88,,CANDIDATE
KOI 201.01,,73.215347,14.962919,0.0520,,9.95,,CANDIDATE
KOI 202.01,,74.188945,16.166175,0.0290,,11.40,,CANDIDATE
KOI 203.01,KEPLER-17 b,81.824922,10.241744,0.0260,,14.81,,CONFIRMED
KOI 204.01,KEPLER-44 b,80.619824,8.200928,0.0400,,7.29,,CONFIRMED
KOI 205.01,,76.133499,9.486489,0.0920,,7.46,,CANDIDATE
KOI 206.01,,75.522212,7.361316,0.0590,,7.82,,CANDIDATE
KOI 208.01,,72.813722,7.868010,0.0440,,12.73,,CANDIDATE
KOI 209.01,,79.125335,16.114871,0.2820,,8.29,,CANDIDATE
KOI 209.02,,79.125335,16.114871,0.1450,,5.44,,CANDIDATE
KOI 211.01,,78.839339,16.596867,1.0560,,9.90,,CANDIDATE
KOI 212.01,,75.533373,8.620244,0.0620,,6.16,,CANDIDATE
KOI 214.01,,82.576565,10.482709,0.0420,,7.13,,CANDIDATE
KOI 216.01,,76.530184,6.534324,0.1380,,7.15,,CANDIDATE
KOI 216.02,,76.530184,6.534324,0.0720,,1.49,,CANDIDATE
KOI 217.01,,79.292225,11.633378,0.0490,,12.89,,CANDIDATE
KOI 219.01,,75.982321,7.948664,0.0720,,4.09,,CANDIDATE
KOI 220.01,,76.401137,9.252966,0.0340,,3.54,,CANDIDATE
KOI 220.02,,76.401137,9.252966,0.0480,,0.85,,CANDIDATE
KOI 221.01,,69.755221,14.510819,0.0400,,4.15,,CANDIDATE
KOI 222.01,,70.615665,13.219239,0.0550,,2.03,,CANDIDATE
KOI 222.02,,70.615665,13.219239,0.0880,,1.66,,CANDIDATE
KOI 223.01,,70.378427,14.576575,0.0380,,2.52,,CANDIDATE
KOI 223.02,,70.378427,14.576575,0.2100,,2.27,,CANDIDATE
KOI 225.01,,74.618640,9.177510,0.0170,,40.65,,CANDIDATE
KOI 226.01,,73.625633,11.445297,0.0720,,1.97,,CANDIDATE
KOI 227.01,,71.594311,16.553070,0.1180,,2.93,,CANDIDATE
KOI 229.01,,71.207813,11.027426,0.0460,,5.89,,CANDIDATE
KOI 232.01,,72.262246,11.236649,0.1050,,4.31,,CANDIDATE
KOI 232.02,,72.262246,11.236649,0.0630,,1.73,,CANDIDATE
KOI 232.03,,72.262246,11.236649,0.1520,,1.69,,CANDIDATE
KOI 232.04,,72.262246,11.236649,0.2210,,1.79,,CANDIDATE
KOI 232.05,,72.262246,11.236649,0.2870,,1.69,,CANDIDATE
KOI 234.01,,76.243375,13.703455,0.0890,,3.15,,CANDIDATE
KOI 235.01,,77.232632,10.383304,0.0590,,2.08,,CANDIDATE
KOI 237.01,,77.466356,9.818674,0.0830,,2.52,,CANDIDATE
KOI 238.01,,76.888149,8.635499,0.1320,,2.40,,CANDIDATE
KOI 238.02,,76.888149,8.635499,0.1770,,1.35,,CANDIDATE
KOI 239.01,,76.035848,7.989347,0.0630,,3.60,,CANDIDATE
KOI 240.01,,75.855330,12.955706,0.0530,,3.99,,CANDIDATE
KOI 241.01,,79.588513,17.751064,0.1000,,1.66,,CANDIDATE
KOI 242.01,,70.961083,11.021169,0.0720,,5.48,,CANDIDATE
KOI 244.01,KEPLER-25 c,70.349655,14.164114,0.1130,,6.51,,CONFIRMED
KOI 244.02,KEPLER-25 b,70.349655,14.164114,0.0700,,3.39,,CONFIRMED
KOI 245.01,,74.437099,17.843365,0.2080,,2.00,,CANDIDATE-FOP
KOI 245.02,,74.437099,17.843365,0.1370,,0.75,,CANDIDATE-FOP
KOI 245.03,,74.437099,17.843365,0.1000,,0.34,,CANDIDATE-FOP
KOI 245.04,,74.437099,17.843365,0.2460,,0.43,,CANDIDATE-FOP
KOI 246.01,,80.691263,15.153700,0.0620,,2.53,,CANDIDATE-FOP
KOI 247.01,,80.238941,19.193967,0.0920,,1.95,,CANDIDATE
KOI 248.01,KEPLER-49 b,73.257268,10.713970,0.0600,,2.72,,CONFIRMED
KOI 248.02,KEPLER-49 c,73.257268,10.713970,0.0790,,2.55,,CONFIRMED
KOI 248.03,,73.257268,10.713970,0.0300,,1.85,,CANDIDATE
KOI 248.04,,73.257268,10.713970,0.1130,,1.99,,CANDIDATE
KOI 249.01,,76.091550,17.794046,0.0720,,2.04,,CANDIDATE
KOI 250.01,KEPLER-26 b,76.680022,17.992978,0.0900,,3.08,,CONFIRMED
KOI 250.02,KEPLER-26 c,76.680022,17.992978,0.1120,,2.94,,CONFIRMED
KOI 250.03,,76.680022,17.992978,0.0390,,1.13,,CANDIDATE
KOI 250.04,,76.680022,17.992978,0.2180,,2.97,,CANDIDATE
KOI 251.01,,81.592906,10.219209,0.0420,,2.65,,CANDIDATE
KOI 251.02,,81.592906,10.219209,0.0520,,0.84,,CANDIDATE
KOI 252.01,,80.310699,15.444172,0.1130,,3.15,,CANDIDATE
KOI 253.01,,80.188424,18.783584,0.0560,,2.41,,CANDIDATE
KOI 254.01,KEPLER-45 b,73.887112,10.536522,0.0300,,10.18,,CONFIRMED
KOI 255.01,,73.618962,14.547079,0.1500,,2.78,,CANDIDATE
KOI 256.01,,79.703426,18.883722,0.0200,,25.34,,CANDIDATE
KOI 257.01,,70.905736,16.055349,0.0750,,2.61,,CANDIDATE
KOI 258.01,,78.951822,19.073408,0.0540,,5.18,,CANDIDATE
KOI 260.01,,75.644110,14.232853,0.0970,,1.55,,CANDIDATE
KOI 260.02,,75.644110,14.232853,0.4380,,2.64,,CANDIDATE
KOI 261.01,,74.927918,7.482598,0.1250,,2.70,,CANDIDATE-FOP
KOI 262.01,KEPLER-50 b,80.870021,17.292777,0.0820,,2.20,,CONFIRMED
KOI 262.02,KEPLER-50 c,80.870021,17.292777,0.0930,,2.79,,CONFIRMED
KOI 263.01,,77.011926,20.745063,0.1480,,2.02,,CANDIDATE-FOP
KOI 265.01,,83.704170,12.277243,0.0480,,1.29,,CANDIDATE
KOI 268.01,,69.130159,14.421276,0.4110,,1.64,,CANDIDATE
KOI 269.01,,74.258515,15.223141,0.1450,,1.47,,CANDIDATE
KOI 270.01,,74.942876,10.344679,0.1040,,1.80,,CANDIDATE
KOI 270.02,,74.942876,10.344679,0.2010,,2.13,,CANDIDATE
KOI 271.01,,76.216064,17.640063,0.2820,,2.60,,CANDIDATE
KOI 271.02,,76.216064,17.640063,0.2020,,2.48,,CANDIDATE
KOI 273.01,,69.440809,13.053787,0.0980,,1.82,,CANDIDATE
KOI 274.01,,73.493835,18.708055,0.1270,,1.12,,CANDIDATE-FOP
KOI 274.02,,73.493835,18.708055,0.1670,,1.13,,CANDIDATE-FOP
KOI 275.01,,78.035400,18.210304,0.1300,,1.95,,CANDIDATE
KOI 275.02,,78.035400,18.210304,0.3920,,2.04,,CANDIDATE
